"","name","states","ref","time"
"452","EPI199342_chicken_Jiangxi_01_14_NCJD181_P_2015_H5N6_|China|_H5N6_2015.036","D_a",NA,2015
"453","EPI199347_duck_Guangdong_04_23_DGQTXC230_O_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"454","EPI199353_duck_Guangdong_04_23_DGQTXC207_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"455","EPI199354_duck_Guangdong_04_23_DGQTXC207_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"456","EPI199355_duck_Guangdong_04_23_DGQTXC202_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"457","EPI199356_duck_Guangdong_04_23_DGQTXC205_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"458","EPI199357_duck_Guangdong_04_23_DGQTSJ137_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"459","EPI199358_duck_Guangdong_04_23_DGQTXC186_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"460","EPI199359_duck_Guangdong_03_27_DGQTXC210_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"461","EPI199360_duck_Guangdong_04_23_DGQTXC187_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"462","EPI199361_duck_Guangdong_04_23_DGQTSJ136_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"463","EPI199362_duck_Guangdong_04_23_DGQTSJ146_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"464","EPI199363_duck_Guangdong_04_23_DGQTXC204_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"465","EPI199364_duck_Guangdong_04_23_DGQTXC206_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"466","EPI199365_duck_Guangdong_04_23_DGQTSJ123_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"467","EPI199366_duck_Guangdong_04_23_DGQTSJ134_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"468","EPI199367_duck_Guangdong_03_27_DGQTSJ131_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"469","EPI199368_duck_Guangdong_04_23_DGQTSJ128_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"470","EPI199369_duck_Guangdong_04_23_DGQTXC183_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"471","EPI199370_duck_Guangdong_04_23_DGQTXC204_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"472","EPI199371_duck_Guangdong_04_23_DGQTSJ135_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"473","EPI199372_duck_Guangdong_04_23_DGQTSJ135_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"474","EPI199373_duck_Guangdong_04_23_DGQTSJ138_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"475","EPI199374_duck_Guangdong_03_27_DGQTXC203_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"476","EPI199375_duck_Guangdong_04_23_DGQTSJ138_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"477","EPI199376_duck_Guangdong_04_23_DGQTXC187_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"478","EPI199377_duck_Guangdong_03_27_DGQTXC190_P_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"479","EPI199378_duck_Guangdong_04_23_DGQTXC201_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"480","EPI199379_duck_Guangdong_04_23_DGQTXC188_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"481","EPI199380_duck_Guangdong_04_23_DGQTXC235_P_2015_H5N6_|China|_H5N6_2015.307","D_a",NA,2015
"482","EPI199381_duck_Guangdong_04_16_LGDBL001_2015_Mixed_|China|_H5N6_2015.288","D_a",NA,2015
"483","EPI199382_duck_Guangdong_04_16_LGDBL007_2015_Mixed_|China|_H5N6_2015.288","D_a",NA,2015
"484","EPI199383_duck_Guangdong_04_16_LGDBL004_2015_Mixed_|China|_H5N6_2015.288","D_a",NA,2015
"485","EPI199384_environment_Guangdong_04_16_LGWL008_2015_Mixed_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"486","EPI199385_chicken_Guangdong_04_16_LGWL013_2015_Mixed_|China|_H5N6_2015.288","D_a",NA,2015
"487","EPI199389_environment_Guangdong_03_27_DGQTSJ046_2015_H5N6_|China|_H5N6_2015.233","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"488","EPI199391_duck_Guangdong_03_27_DGQTSJ129_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"489","EPI199392_environment_Guangdong_03_27_DGQTXC056_2015_H5N6_|China|_H5N6_2015.233","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"490","EPI199395_environment_Guangdong_04_23_DGQTXC055_2015_Mixed_|China|_H5N6_2015.307","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"491","EPI199397_chicken_Jiangxi_01_14_NCJD125_P_2015_H5N6_|China|_H5N6_2015.036","D_a",NA,2015
"492","EPI199398_duck_Jiangxi_02_06_NCJD039_P_2015_H5N6_|China|_H5N6_2015.099","D_a",NA,2015
"493","EPI199399_duck_Jiangxi_02_06_NCJD036_P_2015_H5N6_|China|_H5N6_2015.099","D_a",NA,2015
"494","EPI199400_chicken_Jiangxi_02_05_YGYXG035_P_2015_H5N6_|China|_H5N6_2015.096","D_a",NA,2015
"495","EPI199401_chicken_Jiangxi_02_05_YGYXG023_P_2015_H5N6_|China|_H5N6_2015.096","D_a",NA,2015
"496","EPI199402_duck_Jiangxi_02_05_YGYXG038_P_2015_H5N6_|China|_H5N6_2015.096","D_a",NA,2015
"497","EPI199403_duck_Guangdong_03_26_DGCP062_P_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"498","EPI199404_duck_Guangdong_03_26_DGCPLB007_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"499","EPI199405_duck_Guangdong_03_26_DGCPLB022_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"500","EPI199406_duck_Guangdong_03_26_DGCP076_P_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"501","EPI199407_duck_Guangdong_03_26_DGCP077_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"502","EPI199408_duck_Guangdong_03_26_DGCP075_O_2015_Mixed_|China|_H5N6_2015.230","D_a",NA,2015
"503","EPI199409_duck_Guangdong_03_26_DGCP082_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"504","EPI199410_goose_Shandong_03_16_JNRe_5_2014_H5N6_|China|_H5N6_2014.203","D_a",NA,2014
"505","EPI199414_goose_Shandong_02_26_GD_2015_H5N6_|China|_H5N6_2015.153","D_a",NA,2015
"506","EPI199415_duck_Guangdong_03_26_DGCPLB023_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"507","EPI199416_duck_Guangdong_03_26_DGCPLB024_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"508","EPI199417_duck_Guangdong_03_26_DGCP062_O_2015_H5N6_|China|_H5N6_2015.230","D_a",NA,2015
"509","EPI199419_duck_Guangxi_04_10_JX046_2015_H5N6_|China|_H5N6_2015.271","D_a",NA,2015
"510","EPI199421_duck_Guangdong_02_11_DGCP102_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"511","EPI199422_duck_Guangdong_02_11_DGCP103_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"512","EPI199423_duck_Guangdong_02_11_DGCP104_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"513","EPI199430_environment_Guangdong_02_11_DGCP029_2015_Mixed_|China|_H5N6_2015.112","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"514","EPI199431_environment_Guangdong_02_11_DGQTSJ046E_2015_Mixed_|China|_H5N6_2015.112","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"515","EPI199432_environment_Guangdong_02_11_DGCPSJ050_2015_Mixed_|China|_H5N6_2015.112","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"516","EPI199435_duck_Guangdong_02_11_DGCP092_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"517","EPI199436_duck_Guangdong_02_11_DGCP093_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"518","EPI199437_duck_Guangdong_02_11_DGCP094_P_2015_Mixed_|China|_H5N6_2015.112","D_a",NA,2015
"519","EPI199444_chicken_Guangxi_04_10_NM140_2015_H5N6_|China|_H5N6_2015.271","D_a",NA,2015
"520","EPI199445_environment_Guangdong_04_15_SZBAXQshui2_2015_H5N6_|China|_H5N6_2015.285","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"521","EPI199446_chicken_Guangdong_04_15_SZBAXQ019_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"522","EPI199449_duck_Guangdong_04_15_SZBAXQ011_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"523","EPI199450_duck_Guangdong_04_15_SZBAXQ017_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"524","EPI199451_duck_Guangdong_04_15_SZBAXQ020_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"525","EPI199452_duck_Guangdong_04_15_SZBAXQ021_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"526","EPI199453_duck_Guangdong_04_15_SZBAXQ003_2015_H5N6_|China|_H5N6_2015.285","D_a",NA,2015
"527","EPI199456_pigeon_Guangdong_04_15_SZBAXQ004_2015_H5N6_|China|_H5N6_2015.285","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"528","EPI199458_duck_Guangdong_04_16_SZLGDBL013_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"529","EPI199459_duck_Guangdong_04_16_SZLGDBL002_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"530","EPI199460_duck_Guangdong_04_16_SZLGDBL003_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"531","EPI199461_duck_Guangdong_04_16_SZLGDBL005_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"532","EPI199462_duck_Guangdong_04_16_SZLGDBL009_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"533","EPI199463_duck_Guangdong_04_16_SZLGWL002_2015_H5N6_|China|_H5N6_2015.288","D_a",NA,2015
"534","EPI199464_environment_Guangdong_04_16_SZLGWL006_2015_Mixed_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"535","EPI199465_pigeon_Guangdong_04_16_SZLGWL006_2015_H5N6_|China|_H5N6_2015.288","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"536","EPI199466_environment_Guangdong_04_16_SZLGWLShui1_2015_H5N6_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"537","EPI199467_environment_Guangdong_04_16_SZLGWLShui3_2015_Mixed_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"538","EPI199468_environment_Guangdong_04_16_SZLGWLShui5_2015_H5N6_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"539","EPI200235_goose_Guangdong_04_23_DGQTXC216_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"540","EPI200236_duck_Guangdong_04_23_DGQTXC227_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"541","EPI200237_duck_Guangdong_04_23_DGQTXC214_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"542","EPI200238_duck_Jiangxi_01_14_NCJD034_P_2015_Mixed_|China|_H5N6_2015.036","D_a",NA,2015
"543","EPI200239_duck_Guangdong_04_23_DGQTXC234_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"544","EPI200240_duck_Guangdong_04_23_DGQTSJ127_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"545","EPI200241_duck_Guangdong_04_23_DGQTXC185_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"546","EPI200242_goose_Guangdong_04_23_DGQTXC237_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"547","EPI200243_duck_Guangdong_04_23_DGQTXC231_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"548","EPI200244_duck_Guangdong_04_23_DGQTSJ124_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"549","EPI200245_duck_Guangdong_04_23_DGQTSJ121_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"550","EPI200246_duck_Guangdong_04_23_DGQTXC233_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"551","EPI200247_duck_Guangdong_04_22_DGCP083_O_2015_Mixed_|China|_H5N6_2015.304","D_a",NA,2015
"552","EPI200248_duck_Guangdong_04_23_DGQTXC188_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"553","EPI200249_duck_Guangdong_03_27_DGQTSJ134_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"554","EPI200250_goose_Guangdong_03_27_DGQTSJ180_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"555","EPI200251_duck_Guangdong_03_27_DGQTSJ133_O_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"556","EPI200252_duck_Guangdong_04_23_DGQTSJ148_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"557","EPI200253_duck_Guangdong_04_23_DGQTSJ144_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"558","EPI200254_duck_Guangdong_04_23_DGQTXC230_P_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"559","EPI200255_duck_Guangdong_04_22_DGCP071_P_2015_Mixed_|China|_H5N6_2015.304","D_a",NA,2015
"560","EPI200256_duck_Guangdong_04_23_DGQTSJ147_O_2015_Mixed_|China|_H5N6_2015.307","D_a",NA,2015
"561","EPI200257_duck_Guangdong_03_27_DGQTSJ121_P_2015_Mixed_|China|_H5N6_2015.233","D_a",NA,2015
"562","EPI200258_environment_Jiangsu_12_30_WZNHQ012_2014_Mixed_|China|_H5N6_2014.995","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2014
"563","EPI200259_duck_Guangdong_04_15_SZBAXQ019_2015_Mixed_|China|_H5N6_2015.285","D_a",NA,2015
"564","EPI200260_environment_Guangdong_04_16_SZLGWLShui9_2015_Mixed_|China|_H5N6_2015.288","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"565","EPI200261_chicken_Hunan_12_07_YYGKY67_P_2013_Mixed_|China|_H5N6_2013.932","D_a",NA,2013
"566","EPI200262_duck_Hunan_01_16_YYFQH128_P_2014_Mixed_|China|_H5N6_2014.041","D_a",NA,2014
"567","EPI200263_chicken_Jilin_04_11_CCHSL007_2015_Mixed_|China|_H5N6_2015.274","D_a",NA,2015
"568","EPI200264_duck_Hunan_04_14_YYGK0439_Z_P_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"569","EPI200265_duck_Hunan_12_17_YYFQH0046_1_O_2014_Mixed_|China|_H5N6_2014.959","D_a",NA,2014
"570","EPI200266_duck_Sichuan_04_27_NBXJ711_2014_Mixed_|China|_H5N6_2014.318","D_a",NA,2014
"571","EPI200267_chicken_Hunan_04_14_YYXS0812_O_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"572","EPI200268_duck_Hunan_12_17_YYFQH0072_O_2014_Mixed_|China|_H5N6_2014.959","D_a",NA,2014
"573","EPI200269_chicken_Hunan_12_17_YYGK0048_2014_Mixed_|China|_H5N6_2014.959","D_a",NA,2014
"574","EPI200270_environment_JiangXi_05_06_NCJD0100C_2015_Mixed_|China|_H5N6_2015.342","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"575","EPI200271_chicken_Jiangxi_05_06_NCDZT1212_O_2015_Mixed_|China|_H5N6_2015.342","D_a",NA,2015
"576","EPI200272_duck_Jiangxi_04_01_NCDZT0304_O_2015_Mixed_|China|_H5N6_2015.247","D_a",NA,2015
"577","EPI200273_chicken_Jiangxi_04_01_NCDZT0048_O_2015_Mixed_|China|_H5N6_2015.247","D_a",NA,2015
"578","EPI200274_environment_Jiangxi_05_07_NCJD0009D_2015_Mixed_|China|_H5N6_2015.345","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"579","EPI200276_duck_Hubei_03_06_WHWTZ0111_O_2015_Mixed_|China|_H5N6_2015.175","D_a",NA,2015
"580","EPI200277_duck_Hubei_03_06_WHWTZ0150_P_2015_Mixed_|China|_H5N6_2015.175","D_a",NA,2015
"581","EPI200278_duck_Yunnan_03_16_DQXYL007_O_2015_Mixed_|China|_H5N6_2015.203","D_a",NA,2015
"582","EPI200279_duck_Hunan_03_09_YYFQH0036_P_2015_Mixed_|China|_H5N6_2015.184","D_a",NA,2015
"583","EPI200280_duck_Hunan_03_09_YYFQH0046_O_2015_Mixed_|China|_H5N6_2015.184","D_a",NA,2015
"584","EPI200281_environment_Yunnan_03_15_DQWGH008_Z_2015_Mixed_|China|_H5N6_2015.200","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"585","EPI200282_environment_Yunnan_03_17_DQJT0015_Z_2015_Mixed_|China|_H5N6_2015.205","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"586","EPI200283_chicken_Yunnan_03_16_DQXYL061_1_O_2015_Mixed_|China|_H5N6_2015.203","D_a",NA,2015
"587","EPI200284_environment_Hunan_04_14_YYGK394_2015_Mixed_|China|_H5N6_2015.282","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"588","EPI200285_duck_Hunan_04_14_YYGK451_1_O_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"589","EPI200286_duck_Hunan_04_14_YYGK0453_1_O_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"590","EPI200287_duck_Hunan_04_14_YYGK067_O_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"591","EPI200288_duck_Hunan_04_14_YYGK472_O_2015_Mixed_|China|_H5N6_2015.282","D_a",NA,2015
"592","EPI200289_Pigeon_Hunan_04_14_YYXS0912_O_2015_Mixed_|China|_H5N6_2015.282","D_a","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"593","EPI200819_chicken_Yunnan_02_09_DQXY008L_2015_H5N6_|China|_H5N6_2015.107","D_a",NA,2015
"594","EPI200820_goose_Yunnan_07_14_DQWCK119_2015_H5N6_|China|_H5N6_2015.532","D_a",NA,2015
"595","EPI200821_goose_Yunnan_07_14_DQWCK122_2015_H5N6_|China|_H5N6_2015.532","D_a",NA,2015
"596","EPI200822_duck_Yunnan_07_15_DQNPH124_2015_H5N6_|China|_H5N6_2015.534","D_a",NA,2015
"597","EPI200823_duck_Yunnan_07_15_DQNPH125_2015_H5N6_|China|_H5N6_2015.534","D_a",NA,2015
"598","EPI200824_duck_Yunnan_07_15_DQNPH127_2015_H5N6_|China|_H5N6_2015.534","D_a",NA,2015
"599","EPI200825_duck_Yunnan_07_15_DQNPH129_2015_H5N6_|China|_H5N6_2015.534","D_a",NA,2015
"600","EPI200826_environment_Yunnan_07_11_DQENM015_2015_H5N6_|China|_H5N6_2015.523","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"601","EPI200827_environment_Yunnan_07_11_DQENM006_2015_H5N6_|China|_H5N6_2015.523","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"602","EPI200828_environment_Yunnan_07_11_DQENM004_2015_H5N6_|China|_H5N6_2015.523","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"603","EPI200829_chicken_Yunnan_07_11_DQENM005_2015_H5N6_|China|_H5N6_2015.523","D_a",NA,2015
"604","EPI200831_environment_Yunnan_07_11_DQXY011_2015_H5N6_|China|_H5N6_2015.523","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"605","EPI200832_environment_Yunnan_07_11_DQXY20_2015_H5N6_|China|_H5N6_2015.523","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"606","EPI200833_environment_Yunnan_02_09_DQWGH013_2E_2015_H5N6_|China|_H5N6_2015.107","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"607","EPI200834_environment_Yunnan_02_09_DQXY005_1E_2015_H5N6_|China|_H5N6_2015.107","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"608","EPI200835_environment_Yunnan_02_09_DQXY009_1E_2015_H5N6_|China|_H5N6_2015.107","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"609","EPI200836_environment_Yunnan_02_10_DQXY053_1E_2015_H5N6_|China|_H5N6_2015.110","D_e","Genesis, Evolution and Prevalence of H5N6 Avian Influenza Viruses in China",2015
"610","EPI200837_Yunnan_DQ001_2015_H5N6_|China|_H5N6_2015.110","D_m",NA,2015
"611","EPI200838_Yunnan_DQ002_2015_H5N6_|China|_H5N6_2015.521","D_m",NA,2015
"612","EPI203646_Environment_Guangdong_79900_2014_|China|_H5N6_2014.805","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"613","EPI203647_Environment_Guangdong_79478_2014_|China|_H5N6_2014.729","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"614","EPI203648_Environment_Guangdong_79929_2014_|China|_H5N6_2014.805","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"615","EPI203649_Environment_Chongqing_28975_2014_|China|_H5N6_2014.214","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"616","EPI203650_Environment_Chongqing_72076_2014_|China|_H5N6_2014.381","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"617","EPI203651_Environment_Chongqing_28957_2014_|China|_H5N6_2014.211","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"618","EPI203652_Environment_Hunan_18327_2014_|China|_H5N6_2014.159","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"619","EPI203653_Environment_Zhejiang_21574_2014_|China|_H5N6_2014.055","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"620","EPI203654_Environment_Jiangxi_10733_2014_|China|_H5N6_2014.036","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"621","EPI203655_Environment_Chongqing_28970_2014_|China|_H5N6_2014.214","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"622","EPI205313_Shenzhen_1_2015_|China|_H5N6_2015.989","D_m",NA,2015
"623","EPI205314_Environment_Shenzhen_1_2015_|China|_H5N6_2015.970","D_e","Sustained live poultry market surveillance contributes to early warnings for human infection with avian influenza viruses",2015
"624","EPI205315_Environment_Shenzhen_2_2015_|China|_H5N6_2015.970","D_e","Sustained live poultry market surveillance contributes to early warnings for human infection with avian influenza viruses",2015
"625","EPI205316_Environment_Shenzhen_3_2015_|China|_H5N6_2015.970","D_e","Sustained live poultry market surveillance contributes to early warnings for human infection with avian influenza viruses",2015
"626","EPI205503_Shenzhen_TH001_2015_H5N6_|China|_H5N6_2015.992","D_m",NA,2015
"627","EPI205821_peregrine_falcon_Hong_Kong_04955_2015_|Hong_Kong|_H5N6_2015.271","W_a",NA,2015
"628","EPI205823_Oriental_magpie_robin_Hong_Kong_06154_2015_|Hong_Kong|_H5N6_2015.326","W_a",NA,2015
"629","EPI205824_Oriental_magpie_robin_Hong_Kong_16759_2015_|Hong_Kong|_H5N6_2015.879","W_a",NA,2015
"630","EPI205825_great_egret_Hong_Kong_00032_2016_|Hong_Kong|_H5N6_2016.003","W_a",NA,2016
"631","EPI205959_Duck_Guangdong_SS1A1_2014H5N6_|China|_H5N6_2014.200","D_a",NA,2014
"632","EPI205961_Goose_Guangdong_JG125_2013H5N6_|China|_H5N6_2014.271","D_a",NA,2014
"633","EPI205962_Duck_Guangdong_PY501_2014H5N6_|China|_H5N6_2014.953","D_a",NA,2014
"634","EPI205963_Duck_Guangdong_PY503_2014H5N6_|China|_H5N6_2014.953","D_a",NA,2014
"635","EPI205964_Chicken_Guangdong_FG594_2015H5N6_|China|_H5N6_2015.595","D_a",NA,2015
"636","EPI205965_Enviroment_Guangdong_SS127_2013_H5N6_|China|_H5N6_2014.214","D_e","Novel Reassortant Avian Influenza A(H5N6) Viruses in Humans, Guangdong, China, 2015",2014
"637","EPI205966_Goose_Guangdong_SSLBY_2015H5N6_|China|_H5N6_2015.005","D_a",NA,2015
"638","EPI205967_Goose_Guangdong_SSZYP_2015H5N6_|China|_H5N6_2014.288","D_a",NA,2014
"639","EPI206036_Shenzhen_1_2016_|China|_H5N6_2016.016","D_m",NA,2016
"640","EPI206568_Guangdong_SZ872_2015H5N6_|China|_H5N6_2015.989","D_m",NA,2015
"641","EPI206569_Guangdong_ZQ874_2015H5N6_|China|_H5N6_2015.997","D_m",NA,2015
"642","EPI207048_Shenzhen_TH003_2016_H5N6_|China|_H5N6_2016.038","D_m",NA,2016
"643","EPI207051_Shenzhen_TH002_2016_H5N6_|China|_H5N6_2016.014","D_m",NA,2016
"644","EPI219760_Environment_Hunan_28147_2014_|China|_H5N1_2014.323","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"645","EPI219770_Environment_Hunan_18459_2014_|China|_H5N1_2014.148","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"646","EPI219771_Environment_Hunan_25952_2014_|China|_H5N1_2014.227","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"647","EPI219776_Environment_Hunan_18478_2014_|China|_H5N1_2014.189","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2014
"648","EPI219777_Environment_Chongqing_45355_2015_|China|_H5N2_2015.633","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
"649","EPI219778_Environment_Hubei_45047_2015_|China|_H5N2_2015.586","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
"650","EPI219779_Environment_Hubei_45046_2015_|China|_H5N2_2015.586","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
"651","EPI219780_Environment_Qinghai_42934_2015_|China|_H5N2_2015.570","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
"652","EPI219781_Environment_Qinghai_39266_2015_|China|_H5N2_2015.263","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
"653","EPI219782_Environment_Chongqing_47485_2015_|China|_H5N6_2015.874","D_e","Genesis and dissemination of highly pathogenic H5N6 avian influenza viruses",2015
